customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,trang_thai
C06660,31,Nữ,Hà Nội,38,1,1,103.0,5.0,6229184.0,Trung bình,Đã rời bỏ
C06661,53,Nữ,Hà Nội,59,1,0,49.0,4.0,3890650.0,Trung bình,Đang hoạt động
C06662,33,Nam,TP HCM,47,3,1,,,,Chưa mua,Đã rời bỏ
C06663,27,Nam,Hà Nội,44,1,0,6.0,2.0,690000.0,Khách mới,Đang hoạt động
C06664,46,Nam,Cần Thơ,5,1,1,10.0,5.0,5391150.0,Trung bình,Đã rời bỏ
C06665,34,Nam,Đà Nẵng,29,1,0,153.0,1.0,168000.0,Đã ngủ đông,Đang hoạt động
C06666,60,Nam,TP HCM,51,1,0,26.0,5.0,4373800.0,Trung bình,Đang hoạt động
C06667,37,Nữ,Hải Phòng,21,4,1,12.0,4.0,3117550.0,Trung bình,Đã rời bỏ
C06668,56,Nam,TP HCM,45,1,1,39.0,6.0,7919600.0,Trung bình,Đã rời bỏ
C06669,62,Nữ,Đà Nẵng,55,2,0,103.0,3.0,1245950.0,Đã ngủ đông,Đang hoạt động
C06670,63,Nam,Đà Nẵng,32,1,0,103.0,2.0,2987000.0,Đã ngủ đông,Đang hoạt động
C06671,55,Nam,TP HCM,52,2,0,12.0,3.0,5228000.0,Khách mới,Đang hoạt động
C06672,53,Nữ,Đà Nẵng,10,1,1,22.0,6.0,8101400.0,Khách VIP,Đã rời bỏ
C06673,61,Nam,TP HCM,17,1,1,9.0,3.0,3273900.0,Khách mới,Đã rời bỏ
C06674,30,Nam,TP HCM,58,1,1,36.0,4.0,3396950.0,Trung bình,Đã rời bỏ
C06675,30,Nam,Đà Nẵng,26,1,0,51.0,1.0,2541000.0,Trung bình,Đang hoạt động
C06676,34,Nam,TP HCM,21,0,0,58.0,5.0,5257000.0,Trung bình,Đang hoạt động
C06677,36,Nữ,TP HCM,5,1,0,51.0,4.0,1123700.0,Trung bình,Đang hoạt động
C06678,58,Nữ,Hà Nội,26,0,0,70.0,3.0,4529700.0,Đã ngủ đông,Đang hoạt động
C06679,28,Nữ,Đà Nẵng,15,1,1,244.0,2.0,995000.0,Đã ngủ đông,Đã rời bỏ
C06680,22,Nữ,Đà Nẵng,16,0,0,58.0,4.0,657450.0,Trung bình,Đang hoạt động
C06681,32,Nam,Đà Nẵng,4,0,0,9.0,7.0,6202600.0,Khách VIP,Đang hoạt động
C06682,34,Nam,TP HCM,31,0,0,290.0,1.0,468350.0,Đã ngủ đông,Đang hoạt động
C06683,42,Nam,TP HCM,4,0,1,146.0,2.0,21153577.0,Đã ngủ đông,Đã rời bỏ
C06684,34,Nữ,TP HCM,53,0,0,26.0,3.0,2200100.0,Khách mới,Đang hoạt động
C06685,31,Nam,Hải Phòng,30,4,1,240.0,3.0,2059000.0,Đã ngủ đông,Đã rời bỏ
C06686,69,Nữ,TP HCM,19,2,0,,,,Chưa mua,Đang hoạt động
C06687,56,Nữ,Hải Phòng,58,0,1,14.0,5.0,7191000.0,Trung bình,Đã rời bỏ
C06688,63,Nữ,TP HCM,57,1,0,101.0,1.0,133000.0,Đã ngủ đông,Đang hoạt động
C06689,50,Nam,TP HCM,42,1,1,,,,Chưa mua,Đã rời bỏ
C06690,28,Nam,Đà Nẵng,21,2,1,28.0,1.0,1283500.0,Khách mới,Đã rời bỏ
C06691,45,Nam,Hà Nội,9,2,1,5.0,3.0,1324200.0,Khách mới,Đã rời bỏ
C06692,18,Nam,TP HCM,56,0,0,30.0,6.0,9963900.0,Trung bình,Đang hoạt động
C06693,38,Nữ,TP HCM,51,2,0,146.0,2.0,503000.0,Đã ngủ đông,Đang hoạt động
C06694,50,Nữ,TP HCM,40,1,0,121.0,3.0,1704300.0,Đã ngủ đông,Đang hoạt động
C06695,32,Nữ,TP HCM,57,2,0,131.0,3.0,1802400.0,Đã ngủ đông,Đang hoạt động
C06696,67,Nam,Hà Nội,44,2,0,139.0,1.0,800000.0,Đã ngủ đông,Đang hoạt động
C06697,18,Nam,TP HCM,26,1,0,67.0,4.0,2667900.0,Trung bình,Đang hoạt động
C06698,54,Nữ,Đà Nẵng,53,1,0,255.0,1.0,2133000.0,Đã ngủ đông,Đang hoạt động
C06699,34,Nữ,TP HCM,47,0,0,239.0,1.0,903450.0,Đã ngủ đông,Đang hoạt động
C06700,31,Nam,Đà Nẵng,34,2,0,31.0,2.0,2919700.0,Trung bình,Đang hoạt động
C06701,41,Nam,Đà Nẵng,5,1,1,131.0,2.0,1012850.0,Đã ngủ đông,Đã rời bỏ
C06702,21,Nữ,TP HCM,24,2,1,,,,Chưa mua,Đã rời bỏ
C06703,23,Nữ,TP HCM,35,1,0,41.0,4.0,2740000.0,Trung bình,Đang hoạt động
C06704,27,Nam,Hà Nội,2,2,0,85.0,5.0,3455751.0,Trung bình,Đang hoạt động
C06705,45,Nữ,Hà Nội,45,4,0,52.0,3.0,1792450.0,Trung bình,Đang hoạt động
C06706,49,Nữ,Hà Nội,44,3,1,49.0,4.0,3240400.0,Trung bình,Đã rời bỏ
C06707,28,Nam,Hà Nội,46,0,0,92.0,2.0,1541000.0,Đã ngủ đông,Đang hoạt động
C06708,32,Nữ,Hà Nội,54,1,0,3.0,5.0,6009900.0,Trung bình,Đang hoạt động
C06709,61,Nam,Hà Nội,54,3,0,171.0,1.0,1497200.0,Đã ngủ đông,Đang hoạt động
C06710,62,Nữ,Hà Nội,13,0,0,34.0,3.0,1982000.0,Trung bình,Đang hoạt động
C06711,18,Nam,Hà Nội,4,2,1,,,,Chưa mua,Đã rời bỏ
C06712,22,Nữ,Cần Thơ,42,1,1,6.0,4.0,1252400.0,Trung bình,Đã rời bỏ
C06713,60,Nam,Đà Nẵng,35,0,0,151.0,6.0,4418600.0,Nguy cơ rời bỏ,Đang hoạt động
C06714,30,Nữ,Cần Thơ,1,0,1,308.0,1.0,2093800.0,Đã ngủ đông,Đã rời bỏ
C06715,62,Nữ,Hà Nội,41,2,1,28.0,4.0,5293800.0,Trung bình,Đã rời bỏ
C06716,59,Nam,TP HCM,50,2,0,33.0,3.0,5607300.0,Trung bình,Đang hoạt động
C06717,66,Nữ,Hà Nội,12,3,0,64.0,4.0,1798000.0,Trung bình,Đang hoạt động
C06718,31,Nữ,TP HCM,3,2,1,146.0,2.0,695300.0,Đã ngủ đông,Đã rời bỏ
C06719,21,Nam,Hà Nội,2,0,0,54.0,7.0,7237500.0,Trung bình,Đang hoạt động
C06720,20,Nam,Hà Nội,9,1,1,183.0,1.0,852300.0,Đã ngủ đông,Đã rời bỏ
C06721,18,Nam,Hải Phòng,46,2,1,307.0,1.0,1405800.0,Đã ngủ đông,Đã rời bỏ
C06722,54,Nam,TP HCM,22,2,1,24.0,5.0,2449350.0,Trung bình,Đã rời bỏ
C06723,19,Nam,TP HCM,23,3,1,48.0,3.0,2748000.0,Trung bình,Đã rời bỏ
C06724,43,Nữ,Cần Thơ,26,3,1,32.0,4.0,6812567.0,Trung bình,Đã rời bỏ
C06725,32,Nam,Hà Nội,58,0,0,92.0,3.0,1419950.0,Đã ngủ đông,Đang hoạt động
C06726,41,Nam,Hà Nội,8,3,1,91.0,8.0,7274800.0,Nguy cơ rời bỏ,Đã rời bỏ
C06727,36,Nam,TP HCM,21,3,1,72.0,5.0,4507000.0,Trung bình,Đã rời bỏ
C06728,49,Nữ,Hải Phòng,31,2,1,121.0,2.0,1134400.0,Đã ngủ đông,Đã rời bỏ
C06729,60,Nữ,TP HCM,30,1,0,177.0,2.0,2449000.0,Đã ngủ đông,Đang hoạt động
C06730,36,Nam,Hải Phòng,47,1,1,,,,Chưa mua,Đã rời bỏ
C06731,63,Nữ,TP HCM,6,1,0,39.0,1.0,153900.0,Trung bình,Đang hoạt động
C06732,64,Nam,Hà Nội,38,0,0,,,,Chưa mua,Đang hoạt động
C06733,64,Nữ,TP HCM,54,1,1,8.0,2.0,2668100.0,Khách mới,Đã rời bỏ
C06734,38,Nam,TP HCM,55,1,0,208.0,1.0,3785000.0,Đã ngủ đông,Đang hoạt động
C06735,37,Nam,Hà Nội,46,2,1,246.0,2.0,879400.0,Đã ngủ đông,Đã rời bỏ
C06736,38,Nữ,Hà Nội,9,1,0,8.0,3.0,1113750.0,Khách mới,Đang hoạt động
C06737,58,Nam,Cần Thơ,55,2,1,154.0,2.0,2321417.0,Đã ngủ đông,Đã rời bỏ
C06738,29,Nữ,TP HCM,13,0,0,69.0,2.0,319250.0,Đã ngủ đông,Đang hoạt động
C06739,32,Nam,TP HCM,33,1,0,127.0,4.0,3826000.0,Trung bình,Đang hoạt động
C06740,60,Nữ,Hà Nội,12,2,1,6.0,2.0,2773000.0,Khách mới,Đã rời bỏ
C06741,69,Nữ,TP HCM,5,3,1,168.0,2.0,2411450.0,Đã ngủ đông,Đã rời bỏ
C06742,58,Nam,Hải Phòng,7,2,0,24.0,5.0,4002150.0,Trung bình,Đang hoạt động
C06743,60,Nam,TP HCM,59,0,0,173.0,3.0,19929596.0,Đã ngủ đông,Đang hoạt động
C06744,19,Nữ,Hải Phòng,54,2,0,282.0,2.0,1492200.0,Đã ngủ đông,Đang hoạt động
C06745,30,Nam,Hà Nội,34,1,1,146.0,5.0,5619450.0,Trung bình,Đã rời bỏ
C06746,28,Nữ,Hà Nội,43,1,0,149.0,4.0,6311548.0,Trung bình,Đang hoạt động
C06747,20,Nữ,Cần Thơ,41,1,1,259.0,2.0,2175550.0,Đã ngủ đông,Đã rời bỏ
C06748,37,Nam,Cần Thơ,7,0,1,223.0,2.0,2045700.0,Đã ngủ đông,Đã rời bỏ
C06749,65,Nam,Hải Phòng,7,1,0,54.0,5.0,7646900.0,Trung bình,Đang hoạt động
C06750,55,Nam,TP HCM,9,2,1,86.0,9.0,8379000.0,Nguy cơ rời bỏ,Đã rời bỏ
C06751,52,Nữ,TP HCM,30,1,1,51.0,2.0,877000.0,Trung bình,Đã rời bỏ
C06752,59,Nam,TP HCM,25,0,0,113.0,2.0,1959000.0,Đã ngủ đông,Đang hoạt động
C06753,30,Nam,TP HCM,38,0,0,66.0,5.0,3578100.0,Trung bình,Đang hoạt động
C06754,53,Nữ,Hà Nội,8,2,0,32.0,5.0,6080800.0,Trung bình,Đang hoạt động
C06755,49,Nam,TP HCM,40,0,0,42.0,4.0,3451950.0,Trung bình,Đang hoạt động
C06756,44,Nữ,Hà Nội,4,0,0,112.0,3.0,4633900.0,Đã ngủ đông,Đang hoạt động
C06757,18,Nam,Hà Nội,47,1,1,39.0,2.0,1686700.0,Trung bình,Đã rời bỏ
C06758,69,Nam,Đà Nẵng,13,1,1,225.0,4.0,5362600.0,Trung bình,Đã rời bỏ
C06759,46,Nam,Cần Thơ,57,0,1,228.0,2.0,3019000.0,Đã ngủ đông,Đã rời bỏ
C06760,32,Nữ,Cần Thơ,8,3,0,55.0,5.0,3269350.0,Trung bình,Đang hoạt động
C06761,68,Nữ,Đà Nẵng,48,2,1,174.0,1.0,425000.0,Đã ngủ đông,Đã rời bỏ
C06762,40,Nữ,Hà Nội,8,0,1,66.0,2.0,523500.0,Đã ngủ đông,Đã rời bỏ
C06763,25,Nữ,Hà Nội,58,0,1,26.0,5.0,7424000.0,Trung bình,Đã rời bỏ
C06764,35,Nữ,Hà Nội,52,0,0,256.0,3.0,956100.0,Đã ngủ đông,Đang hoạt động
C06765,19,Nam,TP HCM,13,0,1,117.0,3.0,3477400.0,Đã ngủ đông,Đã rời bỏ
C06766,54,Nữ,Hà Nội,51,0,0,69.0,2.0,689000.0,Đã ngủ đông,Đang hoạt động
C06767,66,Nam,Hà Nội,27,2,1,15.0,6.0,6833700.0,Khách VIP,Đã rời bỏ
C06768,47,Nữ,TP HCM,47,1,1,108.0,1.0,561850.0,Đã ngủ đông,Đã rời bỏ
C06769,34,Nữ,TP HCM,23,0,0,126.0,6.0,9361700.0,Nguy cơ rời bỏ,Đang hoạt động
C06770,67,Nữ,Hà Nội,29,1,1,92.0,4.0,2679350.0,Trung bình,Đã rời bỏ
C06771,21,Nam,TP HCM,24,2,1,19.0,3.0,2255000.0,Khách mới,Đã rời bỏ
C06772,32,Nam,Hải Phòng,25,1,1,187.0,1.0,1808000.0,Đã ngủ đông,Đã rời bỏ
C06773,28,Nữ,Hải Phòng,56,3,0,168.0,3.0,1977000.0,Đã ngủ đông,Đang hoạt động
C06774,61,Nam,TP HCM,45,0,0,13.0,3.0,946000.0,Khách mới,Đang hoạt động
C06775,66,Nữ,TP HCM,11,0,0,55.0,2.0,1312000.0,Đã ngủ đông,Đang hoạt động
C06776,30,Nữ,TP HCM,45,0,0,148.0,1.0,722000.0,Đã ngủ đông,Đang hoạt động
C06777,59,Nam,Hà Nội,25,1,0,15.0,6.0,6878700.0,Khách VIP,Đang hoạt động
C06778,68,Nữ,TP HCM,40,3,1,142.0,4.0,4519700.0,Trung bình,Đã rời bỏ
C06779,65,Nam,TP HCM,1,2,1,9.0,5.0,5117450.0,Trung bình,Đã rời bỏ
C06780,19,Nam,Đà Nẵng,39,3,1,101.0,3.0,4375650.0,Đã ngủ đông,Đã rời bỏ
C06781,65,Nam,TP HCM,26,5,1,150.0,1.0,630900.0,Đã ngủ đông,Đã rời bỏ
C06782,50,Nữ,Hải Phòng,46,1,1,29.0,2.0,912400.0,Trung bình,Đã rời bỏ
C06783,21,Nữ,Hải Phòng,44,2,1,278.0,1.0,344000.0,Đã ngủ đông,Đã rời bỏ
C06784,61,Nam,TP HCM,32,2,0,74.0,2.0,2417000.0,Đã ngủ đông,Đang hoạt động
C06785,39,Nữ,Hải Phòng,26,1,1,18.0,4.0,1798600.0,Trung bình,Đã rời bỏ
C06786,43,Nữ,Hà Nội,8,1,0,154.0,2.0,419450.0,Đã ngủ đông,Đang hoạt động
C06787,46,Nữ,TP HCM,14,1,0,85.0,2.0,1766900.0,Đã ngủ đông,Đang hoạt động
C06788,22,Nam,Hà Nội,33,1,0,64.0,3.0,2886550.0,Đã ngủ đông,Đang hoạt động
C06789,69,Nam,TP HCM,21,0,0,290.0,1.0,470250.0,Đã ngủ đông,Đang hoạt động
C06790,50,Nam,Cần Thơ,27,0,0,22.0,4.0,2996600.0,Trung bình,Đang hoạt động
C06791,49,Nữ,Hà Nội,59,2,1,228.0,2.0,2392500.0,Đã ngủ đông,Đã rời bỏ
C06792,60,Nữ,TP HCM,34,2,1,26.0,2.0,1035000.0,Khách mới,Đã rời bỏ
C06793,29,Nam,Hà Nội,12,0,0,145.0,2.0,1421000.0,Đã ngủ đông,Đang hoạt động
C06794,35,Nữ,Hà Nội,30,3,1,120.0,2.0,4462600.0,Đã ngủ đông,Đã rời bỏ
C06795,57,Nữ,TP HCM,11,1,0,5.0,3.0,2875600.0,Khách mới,Đang hoạt động
C06796,18,Nữ,TP HCM,45,2,1,23.0,5.0,2195200.0,Trung bình,Đã rời bỏ
C06797,29,Nam,Đà Nẵng,24,0,0,137.0,3.0,3432100.0,Đã ngủ đông,Đang hoạt động
C06798,32,Nam,TP HCM,42,2,0,20.0,7.0,9856623.0,Khách VIP,Đang hoạt động
C06799,58,Nam,Hà Nội,29,1,0,54.0,3.0,1289450.0,Trung bình,Đang hoạt động
C06800,32,Nam,Đà Nẵng,53,0,1,230.0,4.0,7051700.0,Trung bình,Đã rời bỏ
C06801,37,Nam,Hà Nội,14,1,1,7.0,3.0,958600.0,Khách mới,Đã rời bỏ
C06802,27,Nam,TP HCM,11,0,1,,,,Chưa mua,Đã rời bỏ
C06803,28,Nam,TP HCM,14,1,1,56.0,2.0,3266500.0,Đã ngủ đông,Đã rời bỏ
C06804,46,Nam,TP HCM,7,1,1,40.0,5.0,26093359.0,Trung bình,Đã rời bỏ
C06805,21,Nam,TP HCM,42,1,0,20.0,6.0,8739600.0,Khách VIP,Đang hoạt động
C06806,64,Nam,Hải Phòng,20,0,0,113.0,4.0,5612500.0,Trung bình,Đang hoạt động
C06807,44,Nam,Hà Nội,3,1,1,48.0,4.0,1705500.0,Trung bình,Đã rời bỏ
C06808,40,Nam,TP HCM,49,0,0,120.0,3.0,2504500.0,Đã ngủ đông,Đang hoạt động
C06809,55,Nữ,Cần Thơ,17,1,0,32.0,3.0,1391700.0,Trung bình,Đang hoạt động
C06810,25,Nam,TP HCM,13,2,1,184.0,2.0,2822700.0,Đã ngủ đông,Đã rời bỏ
C06811,48,Nữ,Hà Nội,40,0,0,96.0,1.0,2162000.0,Đã ngủ đông,Đang hoạt động
C06812,58,Nữ,Hải Phòng,49,1,0,161.0,5.0,6217050.0,Trung bình,Đang hoạt động
C06813,49,Nữ,Đà Nẵng,45,1,0,199.0,1.0,1962700.0,Đã ngủ đông,Đang hoạt động
C06814,62,Nam,TP HCM,35,2,1,22.0,5.0,2167500.0,Trung bình,Đã rời bỏ
C06815,54,Nữ,Cần Thơ,41,1,1,54.0,3.0,1815250.0,Trung bình,Đã rời bỏ
C06816,42,Nữ,TP HCM,19,3,0,46.0,5.0,4301300.0,Trung bình,Đang hoạt động
C06817,53,Nam,Đà Nẵng,46,0,0,20.0,5.0,5771200.0,Trung bình,Đang hoạt động
C06818,60,Nữ,TP HCM,52,1,0,21.0,7.0,11362627.0,Khách VIP,Đang hoạt động
C06819,31,Nam,TP HCM,59,1,1,133.0,3.0,2267900.0,Đã ngủ đông,Đã rời bỏ
C06820,45,Nam,TP HCM,25,0,1,2.0,5.0,2095650.0,Trung bình,Đã rời bỏ
C06821,42,Nữ,TP HCM,47,1,0,23.0,4.0,3759350.0,Trung bình,Đang hoạt động
C06822,58,Nữ,Cần Thơ,40,2,0,261.0,1.0,1949400.0,Đã ngủ đông,Đang hoạt động
C06823,41,Nữ,TP HCM,39,3,1,34.0,6.0,6704400.0,Trung bình,Đã rời bỏ
C06824,23,Nữ,Hà Nội,9,3,0,2.0,12.0,9359350.0,Khách VIP,Đang hoạt động
C06825,49,Nam,Đà Nẵng,12,1,1,62.0,4.0,2155900.0,Trung bình,Đã rời bỏ
C06826,44,Nam,TP HCM,39,3,0,54.0,5.0,7153000.0,Trung bình,Đang hoạt động
C06827,58,Nữ,TP HCM,30,0,0,13.0,5.0,3687950.0,Trung bình,Đang hoạt động
C06828,34,Nam,TP HCM,30,0,1,5.0,3.0,1377000.0,Khách mới,Đã rời bỏ
C06829,67,Nữ,TP HCM,60,1,0,77.0,4.0,4322000.0,Trung bình,Đang hoạt động
C06830,27,Nam,Hà Nội,47,0,0,53.0,3.0,1259450.0,Trung bình,Đang hoạt động
C06831,47,Nữ,Hải Phòng,5,1,0,156.0,1.0,783700.0,Đã ngủ đông,Đang hoạt động
C06832,49,Nam,Hà Nội,51,1,0,105.0,4.0,3658200.0,Trung bình,Đang hoạt động
C06833,46,Nam,TP HCM,7,0,1,21.0,5.0,3086900.0,Trung bình,Đã rời bỏ
C06834,25,Nữ,Đà Nẵng,41,2,0,95.0,1.0,326400.0,Đã ngủ đông,Đang hoạt động
C06835,28,Nữ,TP HCM,54,1,1,61.0,2.0,1475400.0,Đã ngủ đông,Đã rời bỏ
C06836,45,Nam,TP HCM,39,1,1,48.0,7.0,9038150.0,Trung bình,Đã rời bỏ
C06837,48,Nam,Đà Nẵng,14,3,1,25.0,3.0,4816000.0,Khách mới,Đã rời bỏ
C06838,62,Nữ,Hải Phòng,36,2,0,127.0,5.0,4982400.0,Trung bình,Đang hoạt động
C06839,46,Nam,TP HCM,16,1,1,92.0,6.0,8491350.0,Nguy cơ rời bỏ,Đã rời bỏ
C06840,64,Nam,TP HCM,31,2,1,104.0,3.0,6513000.0,Đã ngủ đông,Đã rời bỏ
C06841,37,Nam,Hà Nội,52,2,1,9.0,3.0,11318711.0,Khách mới,Đã rời bỏ
C06842,35,Nam,TP HCM,13,0,0,6.0,3.0,841000.0,Khách mới,Đang hoạt động
C06843,27,Nữ,TP HCM,35,0,1,241.0,1.0,4176000.0,Đã ngủ đông,Đã rời bỏ
C06844,66,Nam,Cần Thơ,56,0,0,149.0,4.0,5942000.0,Trung bình,Đang hoạt động
C06845,51,Nữ,Hà Nội,6,0,1,167.0,2.0,1822000.0,Đã ngủ đông,Đã rời bỏ
C06846,54,Nam,TP HCM,51,0,1,39.0,4.0,5740800.0,Trung bình,Đã rời bỏ
C06847,40,Nam,TP HCM,23,1,1,301.0,1.0,524400.0,Đã ngủ đông,Đã rời bỏ
C06848,22,Nam,Đà Nẵng,27,1,1,41.0,4.0,2309850.0,Trung bình,Đã rời bỏ
C06849,34,Nam,Hà Nội,54,1,0,43.0,7.0,8045600.0,Trung bình,Đang hoạt động
C06850,32,Nữ,TP HCM,45,1,1,123.0,4.0,1853700.0,Trung bình,Đã rời bỏ
C06851,45,Nữ,Hà Nội,27,0,0,60.0,3.0,600300.0,Đã ngủ đông,Đang hoạt động
C06852,52,Nữ,TP HCM,44,0,0,27.0,3.0,3932900.0,Khách mới,Đang hoạt động
C06853,24,Nữ,TP HCM,10,1,1,59.0,4.0,2012850.0,Trung bình,Đã rời bỏ
C06854,18,Nữ,Hà Nội,36,1,1,13.0,5.0,2794500.0,Trung bình,Đã rời bỏ
C06855,67,Nam,TP HCM,1,3,1,222.0,1.0,626400.0,Đã ngủ đông,Đã rời bỏ
C06856,67,Nam,Hải Phòng,4,1,0,151.0,2.0,424150.0,Đã ngủ đông,Đang hoạt động
C06857,53,Nữ,Cần Thơ,39,0,0,40.0,8.0,16281283.0,Trung bình,Đang hoạt động
C06858,59,Nam,Hà Nội,46,1,0,10.0,3.0,1763900.0,Khách mới,Đang hoạt động
C06859,67,Nam,Đà Nẵng,3,0,1,101.0,1.0,1071000.0,Đã ngủ đông,Đã rời bỏ
C06860,30,Nam,TP HCM,24,1,1,2.0,4.0,5833450.0,Trung bình,Đã rời bỏ
C06861,48,Nữ,TP HCM,31,4,1,29.0,4.0,5051950.0,Trung bình,Đã rời bỏ
C06862,49,Nữ,Cần Thơ,3,2,1,43.0,4.0,2620700.0,Trung bình,Đã rời bỏ
C06863,21,Nam,Đà Nẵng,1,2,1,78.0,5.0,10139900.0,Trung bình,Đã rời bỏ
C06864,35,Nam,Cần Thơ,23,1,0,106.0,1.0,991000.0,Đã ngủ đông,Đang hoạt động
C06865,48,Nữ,Hà Nội,15,1,0,90.0,1.0,1442100.0,Đã ngủ đông,Đang hoạt động
C06866,58,Nam,Đà Nẵng,24,0,0,106.0,2.0,2171500.0,Đã ngủ đông,Đang hoạt động
C06867,49,Nữ,TP HCM,20,2,1,120.0,1.0,309600.0,Đã ngủ đông,Đã rời bỏ
C06868,41,Nữ,Hà Nội,60,4,0,94.0,10.0,4559800.0,Nguy cơ rời bỏ,Đang hoạt động
C06869,58,Nữ,Hà Nội,18,3,1,199.0,1.0,266000.0,Đã ngủ đông,Đã rời bỏ
C06870,44,Nam,Cần Thơ,34,1,1,139.0,2.0,1825300.0,Đã ngủ đông,Đã rời bỏ
C06871,50,Nữ,TP HCM,23,0,0,3.0,4.0,3722800.0,Trung bình,Đang hoạt động
C06872,22,Nữ,Cần Thơ,5,1,1,82.0,2.0,685000.0,Đã ngủ đông,Đã rời bỏ
C06873,63,Nam,TP HCM,8,0,1,59.0,6.0,6468938.0,Nguy cơ rời bỏ,Đã rời bỏ
C06874,25,Nữ,TP HCM,20,1,0,136.0,4.0,5867000.0,Trung bình,Đang hoạt động
C06875,69,Nam,Hải Phòng,28,3,0,4.0,5.0,2922550.0,Trung bình,Đang hoạt động
C06876,44,Nữ,Hà Nội,42,1,0,177.0,1.0,919700.0,Đã ngủ đông,Đang hoạt động
C06877,34,Nam,TP HCM,57,1,0,89.0,4.0,4649100.0,Trung bình,Đang hoạt động
C06878,66,Nam,TP HCM,51,1,1,34.0,3.0,972250.0,Trung bình,Đã rời bỏ
C06879,22,Nữ,TP HCM,25,0,1,124.0,3.0,3534700.0,Đã ngủ đông,Đã rời bỏ
C06880,27,Nam,TP HCM,9,0,0,137.0,3.0,3440400.0,Đã ngủ đông,Đang hoạt động
C06881,60,Nữ,Hà Nội,48,0,0,7.0,2.0,346000.0,Khách mới,Đang hoạt động
C06882,58,Nam,Hải Phòng,5,0,1,57.0,5.0,6104000.0,Trung bình,Đã rời bỏ
C06883,65,Nữ,Đà Nẵng,46,3,0,311.0,1.0,243000.0,Đã ngủ đông,Đang hoạt động
C06884,66,Nữ,TP HCM,49,0,0,102.0,2.0,2657000.0,Đã ngủ đông,Đang hoạt động
C06885,34,Nữ,Hà Nội,47,0,0,104.0,3.0,2152300.0,Đã ngủ đông,Đang hoạt động
C06886,70,Nữ,Cần Thơ,30,2,0,52.0,5.0,6598100.0,Trung bình,Đang hoạt động
C06887,21,Nữ,Hà Nội,33,0,1,56.0,2.0,2011200.0,Đã ngủ đông,Đã rời bỏ
C06888,55,Nữ,Hà Nội,13,2,0,26.0,6.0,6873550.0,Khách VIP,Đang hoạt động
C06889,59,Nam,TP HCM,36,2,0,115.0,4.0,1305450.0,Trung bình,Đang hoạt động
C06890,25,Nữ,Hải Phòng,33,1,0,65.0,2.0,2680150.0,Đã ngủ đông,Đang hoạt động
C06891,25,Nữ,Cần Thơ,33,1,1,220.0,1.0,374300.0,Đã ngủ đông,Đã rời bỏ
C06892,62,Nữ,TP HCM,11,2,0,180.0,3.0,4336000.0,Đã ngủ đông,Đang hoạt động
C06893,53,Nam,Cần Thơ,8,1,0,92.0,2.0,1586500.0,Đã ngủ đông,Đang hoạt động
C06894,43,Nam,Hà Nội,22,1,0,56.0,4.0,3859700.0,Trung bình,Đang hoạt động
C06895,34,Nữ,Đà Nẵng,49,0,0,15.0,6.0,2883800.0,Khách VIP,Đang hoạt động
C06896,54,Nữ,Hải Phòng,7,0,1,62.0,2.0,4722000.0,Đã ngủ đông,Đã rời bỏ
C06897,28,Nam,TP HCM,56,4,1,122.0,1.0,1836000.0,Đã ngủ đông,Đã rời bỏ
C06898,50,Nam,Đà Nẵng,33,4,0,37.0,7.0,4725250.0,Trung bình,Đang hoạt động
C06899,58,Nam,TP HCM,39,0,0,1.0,2.0,2076300.0,Khách mới,Đang hoạt động
C06900,45,Nữ,Hà Nội,46,0,0,54.0,3.0,2815300.0,Trung bình,Đang hoạt động
C06901,39,Nữ,Hà Nội,12,2,0,97.0,2.0,1975050.0,Đã ngủ đông,Đang hoạt động
C06902,55,Nam,TP HCM,27,1,1,49.0,3.0,1635500.0,Trung bình,Đã rời bỏ
C06903,31,Nữ,Hải Phòng,44,2,0,34.0,5.0,7902350.0,Trung bình,Đang hoạt động
C06904,22,Nữ,Hà Nội,37,2,0,80.0,5.0,4869700.0,Trung bình,Đang hoạt động
C06905,33,Nam,TP HCM,46,0,1,181.0,3.0,3011700.0,Đã ngủ đông,Đã rời bỏ
C06906,47,Nữ,Hải Phòng,46,2,0,35.0,6.0,4138250.0,Trung bình,Đang hoạt động
C06907,29,Nữ,Cần Thơ,47,1,1,78.0,3.0,1360250.0,Đã ngủ đông,Đã rời bỏ
C06908,62,Nữ,Hà Nội,2,4,1,97.0,4.0,2290350.0,Trung bình,Đã rời bỏ
C06909,68,Nữ,Hà Nội,25,2,1,97.0,4.0,2552200.0,Trung bình,Đã rời bỏ
C06910,63,Nữ,TP HCM,45,2,1,58.0,3.0,2512000.0,Đã ngủ đông,Đã rời bỏ
C06911,52,Nữ,Hải Phòng,43,1,0,251.0,2.0,5499700.0,Đã ngủ đông,Đang hoạt động
C06912,32,Nữ,Đà Nẵng,37,1,0,29.0,4.0,2483700.0,Trung bình,Đang hoạt động
C06913,47,Nữ,Hà Nội,55,0,1,94.0,2.0,1493650.0,Đã ngủ đông,Đã rời bỏ
C06914,34,Nam,Hà Nội,4,0,0,6.0,8.0,11293950.0,Khách VIP,Đang hoạt động
C06915,18,Nam,Hải Phòng,21,2,1,122.0,2.0,1413000.0,Đã ngủ đông,Đã rời bỏ
