transaction_id,date,customer_id,category,branch,channel,payment_method,status,quantity,amount,cost,gio
T0046868,2025-09-02,C00053,Thời trang,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,784000,575187,1
T0046869,2025-09-02,C00130,Thời trang,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,729900,583283,1
T0046870,2025-09-02,C00683,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,2312000,1726741,1
T0046871,2025-09-02,C01555,Thực phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,3,498000,414772,1
T0046872,2025-09-02,C00648,Thực phẩm,Hải Phòng,Online,THE,HOAN_TAT,2,376000,246569,1
T0046873,2025-09-02,C00730,Điện tử,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1688400,1059151,1
T0046874,2025-09-02,C05374,Mỹ phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,809400,578071,1
T0046875,2025-09-02,C02963,Sách,Hà Nội,Online,THE,HOAN_TAT,2,266000,209181,1
T0046879,2025-09-02,C00002,Gia dụng,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,10903139,7632197,1
T0046876,2025-09-02,C06766,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,308000,242644,1
T0046877,2025-09-02,C05151,Thực phẩm,Hải Phòng,Cửa hàng,THE,HOAN_TAT,3,558000,336657,2
T0046878,2025-09-02,C00605,Sách,TP HCM,Online,THE,HOAN_TAT,1,128250,92905,2
T0047019,2025-09-02,C01761,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,8086653,5660657,2
T0046880,2025-09-02,C02330,Sách,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,320000,231809,2
T0046881,2025-09-02,C00570,Mỹ phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,858600,545217,2
T0046882,2025-09-02,C00001,Điện tử,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,1,1197000,985998,2
T0046883,2025-09-02,C00256,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TAT,1,807000,540942,2
T0046884,2025-09-02,C04981,Điện tử,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,2,2326000,1683511,3
T0046885,2025-09-02,C07264,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TAT,2,1680000,1145667,3
T0046886,2025-09-02,C04650,Sách,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TRA,1,131000,105436,3
T0046887,2025-09-02,C02167,Gia dụng,TP HCM,Online,THE,HOAN_TAT,1,648550,467725,3
T0046888,2025-09-02,C07170,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TRA,1,177000,107984,3
T0046889,2025-09-02,C03252,Điện tử,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,1,1028000,690804,3
T0046890,2025-09-02,C00039,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TRA,4,3328000,2266395,3
T0046891,2025-09-02,C00837,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,1128000,816423,3
T0046892,2025-09-02,C00124,Mỹ phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,1515000,1265659,3
T0046893,2025-09-02,C02128,Gia dụng,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,911050,610266,3
T0046894,2025-09-02,C03808,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2709000,1946477,4
T0046895,2025-09-02,C06633,Mỹ phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1046900,629114,4
T0046896,2025-09-02,C07022,Thời trang,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,2,1378700,928475,4
T0046897,2025-09-02,C04043,Thực phẩm,Hải Phòng,Cửa hàng,KHONG_RO,HOAN_TAT,2,376000,233155,4
T0046898,2025-09-02,C01624,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TAT,4,2828000,1901838,4
T0046899,2025-09-02,C00024,Sách,Hà Nội,Online,THE,HOAN_TAT,2,289800,222229,4
T0046900,2025-09-02,C03550,Sách,TP HCM,Cửa hàng,THE,HOAN_TAT,3,438000,317288,5
T0046901,2025-09-02,C00022,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,408000,304492,5
T0046902,2025-09-02,C00006,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,169150,126100,5
T0046903,2025-09-02,C05522,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,266900,168737,5
T0046904,2025-09-02,C00017,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,174250,143793,5
T0046905,2025-09-02,C00474,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,2484000,2089838,5
T0046906,2025-09-02,C02974,Điện tử,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2076000,1520618,5
T0046907,2025-09-02,C00738,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,162450,126585,5
T0046908,2025-09-02,C06767,Sách,Hà Nội,Online,THE,HOAN_TAT,3,408000,317956,6
T0046909,2025-09-02,C00678,Gia dụng,TP HCM,Online,THE,HOAN_TAT,1,822000,566424,6
T0046910,2025-09-02,C00029,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,3,575700,483335,6
T0046911,2025-09-02,C00155,Gia dụng,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,781850,531935,6
T0046912,2025-09-02,C02527,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,618000,515049,6
T0046913,2025-09-02,C01128,Mỹ phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1032000,719310,6
T0046914,2025-09-02,C00711,Gia dụng,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,832200,547919,6
T0046915,2025-09-02,C04991,Thời trang,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,2,1312900,1082232,6
T0046916,2025-09-02,C01937,Thời trang,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2061000,1640866,7
T0046917,2025-09-02,C05369,Mỹ phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,4,1702800,1329414,7
T0046918,2025-09-02,C00198,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1112000,823684,7
T0046919,2025-09-02,C00864,Mỹ phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,888000,703770,7
T0046920,2025-09-02,C01275,Sách,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,159000,115180,7
T0046921,2025-09-02,C03395,Mỹ phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,829600,573788,7
T0046922,2025-09-02,C02297,Thời trang,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2160000,1700719,7
T0046923,2025-09-02,C00002,Gia dụng,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,780000,612342,7
T0046924,2025-09-02,C06203,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,152150,91465,8
T0046925,2025-09-02,C06389,Điện tử,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,3551100,2655413,8
T0046926,2025-09-02,C00394,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,1915900,1386689,8
T0046927,2025-09-02,C00089,Mỹ phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,474000,343098,8
T0046928,2025-09-02,C05913,Sách,TP HCM,Online,THE,HOAN_TAT,4,579600,419864,8
T0046929,2025-09-02,C04199,Điện tử,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,2,2373100,1583488,8
T0046930,2025-09-02,C03167,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,179000,110081,9
T0046931,2025-09-02,C00657,Gia dụng,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,932000,665247,9
T0046932,2025-09-02,C06991,Gia dụng,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,640050,434854,9
T0046933,2025-09-02,C04225,Sách,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,1,149000,106378,9
T0046934,2025-09-02,C02172,Mỹ phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,484200,321030,9
T0046935,2025-09-02,C03426,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,537300,449293,9
T0046936,2025-09-02,C01599,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,332000,274827,10
T0046937,2025-09-02,C07154,Điện tử,TP HCM,Online,THE,HOAN_TAT,5,3986500,2806548,10
T0046938,2025-09-02,C00080,Thời trang,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,712000,544592,10
T0046939,2025-09-02,C03072,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,941000,626484,10
T0046940,2025-09-02,C04723,Thực phẩm,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,168300,103373,10
T0046941,2025-09-02,C00026,Thực phẩm,Cần Thơ,Cửa hàng,KHONG_RO,HOAN_TAT,1,152150,94572,10
T0046942,2025-09-02,C05076,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,945000,705222,10
T0046943,2025-09-02,C00227,Điện tử,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1962000,1259762,10
T0046944,2025-09-02,C00817,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,860400,654637,10
T0046945,2025-09-02,C00031,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,4,696000,450659,11
T0046946,2025-09-02,C01230,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1566000,1245078,11
T0046947,2025-09-02,C03475,Gia dụng,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,739100,503819,11
T0046948,2025-09-02,C00491,Điện tử,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,1072000,840614,11
T0046949,2025-09-02,C00777,Điện tử,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TRA,1,1009850,747891,11
T0046950,2025-09-02,C02635,Thực phẩm,Cần Thơ,Cửa hàng,KHONG_RO,HOAN_TAT,1,148200,115997,11
T0046951,2025-09-02,C01482,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,801000,551321,11
T0046952,2025-09-02,C04532,Thời trang,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,2,1618000,1231155,11
T0046953,2025-09-02,C01644,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,942000,622554,12
T0046954,2025-09-02,C05461,Gia dụng,Hà Nội,Online,THE,HOAN_TAT,2,1680000,1211593,12
T0046955,2025-09-02,C02491,Thực phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,3,434700,315274,12
T0046956,2025-09-02,C00561,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,1,1029800,784923,12
T0046957,2025-09-02,C01066,Điện tử,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,2,2034000,1331396,12
T0046958,2025-09-02,C06708,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,703000,452671,12
T0046959,2025-09-02,C07294,Điện tử,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1870000,1549591,12
T0046960,2025-09-02,C05566,Thực phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TRA,1,194750,134657,12
T0046961,2025-09-02,C04321,Gia dụng,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1474000,1232310,12
T0046962,2025-09-02,C00541,Gia dụng,Đà Nẵng,Online,CHUYEN_KHOAN,HOAN_TAT,2,1506000,960297,12
T0046963,2025-09-02,C02763,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1092000,862710,12
T0046964,2025-09-02,C06267,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,826000,686766,13
T0046965,2025-09-02,C07062,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,146300,105748,13
T0046966,2025-09-02,C02613,Thực phẩm,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,579000,402523,13
T0046967,2025-09-02,C00322,Gia dụng,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,974000,629522,13
T0046968,2025-09-02,C00008,Gia dụng,Hà Nội,Online,KHONG_RO,HOAN_TAT,1,740000,559413,13
T0046969,2025-09-02,C00065,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,1,201000,148203,13
T0046970,2025-09-02,C05900,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1081100,881006,13
T0046971,2025-09-02,C01638,Thực phẩm,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TRA,2,345800,267533,14
T0046972,2025-09-02,C07225,Sách,TP HCM,Cửa hàng,THE,HOAN_TAT,3,504000,365588,14
T0046973,2025-09-02,C04401,Thực phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,2,366000,234328,14
T0046974,2025-09-02,C00893,Điện tử,TP HCM,Online,THE,HOAN_TAT,3,3156300,2110986,14
T0046975,2025-09-02,C00294,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,888000,742158,14
T0046976,2025-09-02,C03791,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,187000,135167,14
T0046977,2025-09-02,C02952,Mỹ phẩm,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,495900,393662,14
T0046978,2025-09-02,C00385,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1086300,897292,15
T0046979,2025-09-02,C06528,Điện tử,Hải Phòng,Cửa hàng,THE,HOAN_TAT,4,3916000,3032875,15
T0046980,2025-09-02,C01257,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,326800,226528,15
T0046981,2025-09-02,C01594,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,175750,127035,15
T0046982,2025-09-02,C03903,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,964000,795222,15
T0046983,2025-09-02,C00468,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,1,179000,119381,15
T0046984,2025-09-02,C07166,Điện tử,Đà Nẵng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,2676150,2034011,15
T0046985,2025-09-02,C04087,Thời trang,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,781000,619881,15
T0046986,2025-09-02,C03155,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,696600,546787,15
T0046987,2025-09-02,C01201,Sách,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,110500,78248,15
T0046988,2025-09-02,C04677,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,588000,420943,16
T0046989,2025-09-02,C01766,Sách,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,128250,81952,16
T0046990,2025-09-02,C06180,Điện tử,Cần Thơ,Cửa hàng,THE,HOAN_TRA,1,1209000,730377,16
T0046991,2025-09-02,C00018,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,394000,246892,16
T0046992,2025-09-02,C00056,Thời trang,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2466000,1572470,16
T0046993,2025-09-02,C02285,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TRA,1,965000,790734,16
T0046994,2025-09-02,C01402,Thực phẩm,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,3,477000,379608,16
T0046995,2025-09-02,C00170,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,692000,581111,16
T0046996,2025-09-02,C06258,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,177000,127939,16
T0046997,2025-09-02,C00383,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,987700,749793,17
T0046998,2025-09-02,C07187,Điện tử,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,1153000,931367,17
T0046999,2025-09-02,C07991,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,741000,561149,17
T0047000,2025-09-02,C01190,Gia dụng,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,4,2747400,2240829,17
T0047001,2025-09-02,C00030,Thực phẩm,Cần Thơ,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,4,808000,595643,17
T0047002,2025-09-02,C01048,Điện tử,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,1055450,651808,17
T0047003,2025-09-02,C03730,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,3,2718000,1960576,17
T0047004,2025-09-02,C02004,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1476300,1008249,18
T0047005,2025-09-02,C02108,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,3,498000,379146,18
T0047006,2025-09-02,C00002,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,4,727200,454506,18
T0047007,2025-09-02,C06131,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1536000,1072971,18
T0047008,2025-09-02,C00616,Sách,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,141950,110741,18
T0047009,2025-09-02,C00059,Thời trang,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,3,1998000,1490183,18
T0047010,2025-09-02,C00079,Điện tử,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,3639000,3036104,18
T0047011,2025-09-02,C00912,Thời trang,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,653600,472575,18
T0047012,2025-09-02,C02944,Sách,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,152950,129929,19
T0047013,2025-09-02,C00560,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,5,873000,575311,19
T0047014,2025-09-02,C04321,Sách,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,155000,100566,19
T0047015,2025-09-02,C00233,Thời trang,Hải Phòng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,1911000,1523048,19
T0047016,2025-09-02,C00049,Thời trang,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,652000,471608,19
T0047017,2025-09-02,C00006,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,158650,111374,19
T0047018,2025-09-02,C02076,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,3,558000,369979,19
T0047020,2025-09-02,C00158,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,390000,322154,19
T0047021,2025-09-02,C00227,Sách,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,247000,148462,19
T0047022,2025-09-02,C00180,Gia dụng,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,901000,649789,20
T0047023,2025-09-02,C00124,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,184300,150627,20
T0047024,2025-09-02,C00015,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,712000,542885,20
T0047025,2025-09-02,C01880,Gia dụng,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,933000,705006,20
T0047026,2025-09-02,C07452,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TRA,1,175750,121826,20
T0047027,2025-09-02,C00231,Gia dụng,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,650250,468951,20
T0047028,2025-09-02,C03379,Gia dụng,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,871000,553136,20
T0047029,2025-09-02,C00099,Gia dụng,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,4,2988000,2377359,20
T0047030,2025-09-02,C02461,Gia dụng,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1774600,1281642,21
T0047031,2025-09-02,C04957,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,1,177000,111503,21
T0047032,2025-09-02,C02677,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,188100,149011,21
T0047033,2025-09-02,C00020,Thời trang,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1640000,1084133,21
T0047034,2025-09-02,C07072,Sách,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,140000,96848,21
T0047035,2025-09-02,C01068,Thời trang,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,810350,641484,21
T0047036,2025-09-02,C04644,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,165000,131149,21
T0047037,2025-09-02,C06703,Thời trang,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,762000,539453,21
T0047038,2025-09-02,C05106,Sách,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,277100,178811,21
T0047039,2025-09-02,C00304,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,175000,121572,21
T0047040,2025-09-02,C01302,Điện tử,TP HCM,Online,THE,HOAN_TAT,1,1063050,769414,22
T0047041,2025-09-02,C00256,Gia dụng,TP HCM,Online,KHONG_RO,HOAN_TAT,1,689700,568329,22
T0047042,2025-09-02,C00005,Gia dụng,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,1898000,1589703,22
T0047043,2025-09-02,C00076,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,423700,263712,22
T0047044,2025-09-02,C05854,Thời trang,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,804000,662735,22
T0047045,2025-09-02,C02464,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,415650,285015,22
T0047046,2025-09-02,C00842,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,2,314000,195641,22
T0047047,2025-09-02,C03363,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,905400,574840,22
T0047048,2025-09-02,C01999,Thời trang,TP HCM,Online,THE,HOAN_TAT,1,809000,637545,22
T0047049,2025-09-02,C01433,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,1,836000,604927,23
T0047050,2025-09-02,C00001,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,293400,212074,23
T0047051,2025-09-02,C04419,Gia dụng,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,717300,585637,23
T0047052,2025-09-02,C01557,Mỹ phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,408000,277639,23
T0047053,2025-09-02,C05710,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,164700,119048,23
T0047054,2025-09-02,C00761,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1112400,901408,23
T0047055,2025-09-02,C06906,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,703950,499436,23
T0047056,2025-09-03,C06000,Thực phẩm,Hải Phòng,Online,THE,HOAN_TAT,2,410000,289599,0
T0047057,2025-09-03,C00133,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,183600,111242,0
T0047058,2025-09-03,C06906,Gia dụng,TP HCM,Online,THE,HOAN_TRA,4,2883600,2307582,0
T0047059,2025-09-03,C03131,Thời trang,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,638000,537187,0
T0047060,2025-09-03,C00002,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,925300,732317,0
T0047061,2025-09-03,C07779,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,3,1305000,1016065,0
T0047062,2025-09-03,C07496,Sách,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,149400,100609,0
T0047063,2025-09-03,C00263,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,606000,400395,0
T0047064,2025-09-03,C07059,Thực phẩm,Hà Nội,Online,KHONG_RO,HOAN_TAT,1,149150,91255,1
T0047066,2025-09-03,C00038,Điện tử,Hà Nội,Online,THE,HOAN_TAT,3,3792000,2436432,1
T0047067,2025-09-03,C02070,Thời trang,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,2,1528000,1067843,1
T0047068,2025-09-03,C05305,Sách,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,126900,76663,1
T0047069,2025-09-03,C00017,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TRA,1,175000,129061,1
T0047070,2025-09-03,C00095,Sách,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,146200,105908,1
T0047071,2025-09-03,C00017,Mỹ phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,501000,391237,2
T0047104,2025-09-03,C01938,Gia dụng,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,13822980,9676086,2
T0047072,2025-09-03,C00485,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,2,398000,309996,2
T0047073,2025-09-03,C04528,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,812700,649545,2
T0047074,2025-09-03,C00818,Sách,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,1,143000,103590,2
T0047075,2025-09-03,C02022,Gia dụng,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,794700,604291,2
T0047076,2025-09-03,C04995,Mỹ phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,3,1257000,1042337,2
T0047077,2025-09-03,C07312,Gia dụng,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,4,3648000,2381157,2
T0047078,2025-09-03,C00003,Thực phẩm,Hà Nội,Online,THE,HOAN_TAT,1,169000,128137,2
T0047079,2025-09-03,C07992,Điện tử,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,3,3135000,2269049,3
T0047080,2025-09-03,C06098,Gia dụng,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,2,1872000,1532875,3
T0047081,2025-09-03,C00022,Thực phẩm,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,145350,102562,3
T0047082,2025-09-03,C00002,Thực phẩm,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,334000,212811,3
T0047083,2025-09-03,C07445,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,142200,107827,3
T0047084,2025-09-03,C00004,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,3,429300,310305,3
T0047085,2025-09-03,C00180,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,199000,143840,3
