date,category,branch,channel,so_don,so_khach,doanh_thu,chi_phi
2025-10-24,Gia dụng,Đà Nẵng,Cửa hàng,3,3,2443800.0,1702902.0
2025-10-24,Gia dụng,Đà Nẵng,Online,1,1,3848000.0,2429452.0
2025-10-24,Mỹ phẩm,Cần Thơ,Cửa hàng,3,3,2493000.0,1857499.0
2025-10-24,Mỹ phẩm,Cần Thơ,Online,1,1,482000.0,347185.0
2025-10-24,Mỹ phẩm,Hà Nội,Cửa hàng,4,4,3642250.0,2582887.0
2025-10-24,Mỹ phẩm,Hà Nội,Online,3,3,4341300.0,2881341.0
2025-10-24,Mỹ phẩm,Hải Phòng,Cửa hàng,3,3,4259650.0,2769832.0
2025-10-24,Mỹ phẩm,TP HCM,Cửa hàng,3,3,2451850.0,1714027.0
2025-10-24,Mỹ phẩm,TP HCM,Online,5,5,2847000.0,2034206.0
2025-10-24,Mỹ phẩm,Đà Nẵng,Cửa hàng,2,2,904700.0,644114.0
2025-10-24,Mỹ phẩm,Đà Nẵng,Online,2,2,2220150.0,1585429.0
2025-10-24,Sách,Cần Thơ,Cửa hàng,1,1,116100.0,70558.0
2025-10-24,Sách,Cần Thơ,Online,3,3,793000.0,514050.0
2025-10-24,Sách,Hà Nội,Cửa hàng,4,4,963000.0,699814.0
2025-10-24,Sách,Hà Nội,Online,1,1,150000.0,121051.0
2025-10-24,Sách,Hải Phòng,Online,1,1,282000.0,239095.0
2025-10-24,Sách,TP HCM,Cửa hàng,2,2,686500.0,574515.0
2025-10-24,Sách,TP HCM,Online,4,4,719850.0,568737.0
2025-10-24,Sách,Đà Nẵng,Cửa hàng,3,3,617150.0,494187.0
2025-10-24,Sách,Đà Nẵng,Online,4,4,1116800.0,844856.0
2025-10-24,Thời trang,Cần Thơ,Cửa hàng,4,4,6197200.0,4841010.0
2025-10-24,Thời trang,Cần Thơ,Online,1,1,1572000.0,1184889.0
2025-10-24,Thời trang,Hà Nội,Cửa hàng,4,4,6842100.0,4833373.0
2025-10-24,Thời trang,Hà Nội,Online,5,5,5145750.0,4013420.0
2025-10-24,Thời trang,Hải Phòng,Cửa hàng,3,3,4846700.0,3363578.0
2025-10-24,Thời trang,Hải Phòng,Online,4,4,5626450.0,4150898.0
2025-10-24,Thời trang,TP HCM,Cửa hàng,4,4,6014000.0,4252626.0
2025-10-24,Thời trang,TP HCM,Online,1,1,651000.0,539621.0
2025-10-24,Thời trang,Đà Nẵng,Cửa hàng,3,3,3626900.0,2543925.0
2025-10-24,Thời trang,Đà Nẵng,Online,1,1,657000.0,548734.0
2025-10-24,Thực phẩm,Cần Thơ,Cửa hàng,1,1,148750.0,101552.0
2025-10-24,Thực phẩm,Cần Thơ,Online,3,3,900400.0,647285.0
2025-10-24,Thực phẩm,Hà Nội,Cửa hàng,8,8,1646800.0,1190173.0
2025-10-24,Thực phẩm,Hà Nội,Online,9,9,2207500.0,1606978.0
2025-10-24,Thực phẩm,Hải Phòng,Cửa hàng,4,4,1305550.0,818568.0
2025-10-24,Thực phẩm,Hải Phòng,Online,5,5,1457750.0,1046332.0
2025-10-24,Thực phẩm,TP HCM,Cửa hàng,7,7,1800600.0,1370822.0
2025-10-24,Thực phẩm,TP HCM,Online,8,8,3127150.0,2205358.0
2025-10-24,Thực phẩm,Đà Nẵng,Cửa hàng,2,2,929750.0,745699.0
2025-10-24,Thực phẩm,Đà Nẵng,Online,3,3,1074100.0,701120.0
2025-10-24,Điện tử,Cần Thơ,Cửa hàng,2,2,2243700.0,1516863.0
2025-10-24,Điện tử,Cần Thơ,Online,2,2,3041000.0,2302262.0
2025-10-24,Điện tử,Hà Nội,Cửa hàng,6,6,7728950.0,5133876.0
2025-10-24,Điện tử,Hà Nội,Online,5,5,24784659.0,17410802.0
2025-10-24,Điện tử,Hải Phòng,Cửa hàng,1,1,1966000.0,1405621.0
2025-10-24,Điện tử,Hải Phòng,Online,1,1,973000.0,612295.0
2025-10-24,Điện tử,TP HCM,Cửa hàng,6,6,8774250.0,6456529.0
2025-10-24,Điện tử,TP HCM,Online,1,1,1908000.0,1355094.0
2025-10-24,Điện tử,Đà Nẵng,Cửa hàng,2,2,6270000.0,4332318.0
2025-10-24,Điện tử,Đà Nẵng,Online,3,3,6699000.0,4387777.0
2025-10-25,Gia dụng,Cần Thơ,Cửa hàng,2,2,1641900.0,1128881.0
2025-10-25,Gia dụng,Cần Thơ,Online,1,1,2661000.0,1919076.0
2025-10-25,Gia dụng,Hà Nội,Cửa hàng,4,4,4104600.0,3185339.0
2025-10-25,Gia dụng,Hà Nội,Online,4,4,7544200.0,5556316.0
2025-10-25,Gia dụng,Hải Phòng,Cửa hàng,2,2,1548000.0,1193686.0
2025-10-25,Gia dụng,Hải Phòng,Online,2,2,1699800.0,1139544.0
2025-10-25,Gia dụng,TP HCM,Cửa hàng,3,3,3947000.0,2708299.0
2025-10-25,Gia dụng,TP HCM,Online,2,2,3155750.0,2480629.0
2025-10-25,Gia dụng,Đà Nẵng,Cửa hàng,5,5,8714500.0,6735987.0
2025-10-25,Gia dụng,Đà Nẵng,Online,4,4,3958150.0,3151594.0
2025-10-25,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,1332950.0,959598.0
2025-10-25,Mỹ phẩm,Hà Nội,Cửa hàng,5,5,2705950.0,1933018.0
2025-10-25,Mỹ phẩm,Hà Nội,Online,3,3,1892400.0,1399609.0
2025-10-25,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,1876000.0,1163654.0
2025-10-25,Mỹ phẩm,TP HCM,Cửa hàng,4,4,3506300.0,2540821.0
2025-10-25,Mỹ phẩm,TP HCM,Online,4,4,3228800.0,2318371.0
2025-10-25,Sách,Hà Nội,Cửa hàng,2,2,600300.0,417520.0
2025-10-25,Sách,Hà Nội,Online,5,5,1881750.0,1414605.0
2025-10-25,Sách,Hải Phòng,Cửa hàng,2,2,289000.0,193029.0
2025-10-25,Sách,Hải Phòng,Online,2,2,806000.0,590543.0
2025-10-25,Sách,TP HCM,Cửa hàng,2,2,418700.0,338157.0
2025-10-25,Sách,TP HCM,Online,4,4,987550.0,728974.0
2025-10-25,Sách,Đà Nẵng,Cửa hàng,2,2,791850.0,540657.0
2025-10-25,Sách,Đà Nẵng,Online,1,1,155000.0,120804.0
2025-10-25,Thời trang,Cần Thơ,Cửa hàng,2,2,3275000.0,2363163.0
2025-10-25,Thời trang,Cần Thơ,Online,4,4,5300300.0,3735479.0
2025-10-25,Thời trang,Hà Nội,Cửa hàng,1,1,1875300.0,1131693.0
2025-10-25,Thời trang,Hà Nội,Online,6,6,6890100.0,5252568.0
2025-10-25,Thời trang,Hải Phòng,Cửa hàng,1,1,801000.0,674322.0
2025-10-25,Thời trang,Hải Phòng,Online,2,2,1290100.0,958865.0
2025-10-25,Thời trang,TP HCM,Cửa hàng,1,1,659300.0,432021.0
2025-10-25,Thời trang,TP HCM,Online,3,3,2653050.0,1972788.0
2025-10-25,Thời trang,Đà Nẵng,Cửa hàng,3,3,4845900.0,4042148.0
2025-10-25,Thời trang,Đà Nẵng,Online,3,3,3046000.0,2137553.0
2025-10-25,Thực phẩm,Cần Thơ,Cửa hàng,3,3,917000.0,670127.0
2025-10-25,Thực phẩm,Cần Thơ,Online,2,2,692000.0,482684.0
2025-10-25,Thực phẩm,Hà Nội,Cửa hàng,8,8,2063150.0,1599873.0
2025-10-25,Thực phẩm,Hà Nội,Online,7,7,1691150.0,1236417.0
2025-10-25,Thực phẩm,Hải Phòng,Cửa hàng,2,2,338200.0,243295.0
2025-10-25,Thực phẩm,Hải Phòng,Online,3,3,1380000.0,1021536.0
2025-10-25,Thực phẩm,TP HCM,Cửa hàng,11,11,5604052.0,4000426.0
2025-10-25,Thực phẩm,TP HCM,Online,8,8,2128800.0,1388443.0
2025-10-25,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,1355000.0,1005052.0
2025-10-25,Thực phẩm,Đà Nẵng,Online,4,4,1264350.0,905983.0
2025-10-25,Điện tử,Cần Thơ,Online,1,1,1132400.0,844091.0
2025-10-25,Điện tử,Hà Nội,Cửa hàng,4,4,10418200.0,7785423.0
2025-10-25,Điện tử,Hà Nội,Online,7,7,14602250.0,10616605.0
2025-10-25,Điện tử,Hải Phòng,Cửa hàng,2,2,5622400.0,4485361.0
2025-10-25,Điện tử,Hải Phòng,Online,1,1,1120050.0,810669.0
2025-10-25,Điện tử,TP HCM,Cửa hàng,7,7,10506550.0,7204242.0
2025-10-25,Điện tử,TP HCM,Online,10,10,26479654.0,19128751.0
2025-10-25,Điện tử,Đà Nẵng,Cửa hàng,4,4,6999800.0,4800653.0
2025-10-25,Điện tử,Đà Nẵng,Online,2,2,4458000.0,2922453.0
2025-10-26,Gia dụng,Cần Thơ,Cửa hàng,4,4,4707950.0,3380900.0
2025-10-26,Gia dụng,Cần Thơ,Online,1,1,773000.0,494457.0
2025-10-26,Gia dụng,Hà Nội,Cửa hàng,6,6,12873800.0,9588897.0
2025-10-26,Gia dụng,Hà Nội,Online,4,4,4729200.0,3203552.0
2025-10-26,Gia dụng,Hải Phòng,Cửa hàng,3,3,7128200.0,5239167.0
2025-10-26,Gia dụng,Hải Phòng,Online,1,1,4405000.0,3176824.0
2025-10-26,Gia dụng,TP HCM,Cửa hàng,12,12,18999600.0,13019880.0
2025-10-26,Gia dụng,TP HCM,Online,3,3,2375100.0,1750538.0
2025-10-26,Gia dụng,Đà Nẵng,Cửa hàng,1,1,1584000.0,1165063.0
2025-10-26,Mỹ phẩm,Hà Nội,Cửa hàng,1,1,1006000.0,706989.0
2025-10-26,Mỹ phẩm,Hải Phòng,Cửa hàng,3,3,1258150.0,881748.0
2025-10-26,Mỹ phẩm,Hải Phòng,Online,1,1,1084000.0,715511.0
2025-10-26,Mỹ phẩm,TP HCM,Cửa hàng,5,5,3811800.0,2723677.0
2025-10-26,Mỹ phẩm,TP HCM,Online,4,4,2929600.0,2100986.0
2025-10-26,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,1086000.0,660306.0
2025-10-26,Mỹ phẩm,Đà Nẵng,Online,1,1,490000.0,353900.0
2025-10-26,Sách,Cần Thơ,Cửa hàng,1,1,170000.0,113130.0
2025-10-26,Sách,Hà Nội,Cửa hàng,5,5,2116073.0,1530866.0
2025-10-26,Sách,Hà Nội,Online,1,1,674500.0,488609.0
2025-10-26,Sách,Hải Phòng,Cửa hàng,3,3,450000.0,326995.0
2025-10-26,Sách,TP HCM,Cửa hàng,2,2,564900.0,427219.0
2025-10-26,Sách,TP HCM,Online,3,3,740000.0,547975.0
2025-10-26,Sách,Đà Nẵng,Cửa hàng,4,4,1425000.0,981211.0
2025-10-26,Sách,Đà Nẵng,Online,3,3,607500.0,463918.0
2025-10-26,Thời trang,Cần Thơ,Cửa hàng,4,4,5881650.0,4214450.0
2025-10-26,Thời trang,Hà Nội,Cửa hàng,5,5,7107400.0,5147719.0
2025-10-26,Thời trang,Hà Nội,Online,5,5,5613800.0,4114779.0
2025-10-26,Thời trang,Hải Phòng,Cửa hàng,3,3,4544200.0,3603104.0
2025-10-26,Thời trang,Hải Phòng,Online,1,1,606100.0,514713.0
2025-10-26,Thời trang,TP HCM,Cửa hàng,4,4,3628350.0,2721301.0
2025-10-26,Thời trang,TP HCM,Online,9,9,10188450.0,7691560.0
2025-10-26,Thời trang,Đà Nẵng,Cửa hàng,1,1,668000.0,533152.0
2025-10-26,Thực phẩm,Cần Thơ,Cửa hàng,4,4,1514200.0,1061611.0
2025-10-26,Thực phẩm,Cần Thơ,Online,1,1,159000.0,134940.0
2025-10-26,Thực phẩm,Hà Nội,Cửa hàng,8,8,2240000.0,1466976.0
2025-10-26,Thực phẩm,Hà Nội,Online,4,4,1640850.0,1311569.0
2025-10-26,Thực phẩm,Hải Phòng,Cửa hàng,2,2,549900.0,392193.0
2025-10-26,Thực phẩm,Hải Phòng,Online,4,4,695000.0,522331.0
2025-10-26,Thực phẩm,TP HCM,Cửa hàng,11,11,3801950.0,2657604.0
2025-10-26,Thực phẩm,TP HCM,Online,9,9,3285000.0,2414920.0
2025-10-26,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,993200.0,628640.0
2025-10-26,Thực phẩm,Đà Nẵng,Online,5,5,4610919.0,3253016.0
2025-10-26,Điện tử,Cần Thơ,Cửa hàng,2,2,9206000.0,6309365.0
2025-10-26,Điện tử,Cần Thơ,Online,1,1,10048796.0,7034157.0
2025-10-26,Điện tử,Hà Nội,Cửa hàng,3,3,7640400.0,6065378.0
2025-10-26,Điện tử,Hà Nội,Online,3,3,5330100.0,4239985.0
2025-10-26,Điện tử,Hải Phòng,Online,2,2,6116500.0,4426998.0
2025-10-26,Điện tử,TP HCM,Cửa hàng,7,7,24965850.0,19647356.0
2025-10-26,Điện tử,TP HCM,Online,6,6,9470750.0,6896795.0
2025-10-26,Điện tử,Đà Nẵng,Cửa hàng,4,4,5315400.0,3795956.0
2025-10-26,Điện tử,Đà Nẵng,Online,2,2,4871000.0,3275567.0
2025-10-27,Gia dụng,Cần Thơ,Cửa hàng,1,1,1738000.0,1141315.0
2025-10-27,Gia dụng,Cần Thơ,Online,4,4,3280000.0,2166900.0
2025-10-27,Gia dụng,Hà Nội,Cửa hàng,3,3,3493450.0,2491064.0
2025-10-27,Gia dụng,Hà Nội,Online,3,3,2785800.0,1984462.0
2025-10-27,Gia dụng,Hải Phòng,Cửa hàng,2,2,3413400.0,2582661.0
2025-10-27,Gia dụng,Hải Phòng,Online,1,1,724000.0,600557.0
2025-10-27,Gia dụng,TP HCM,Cửa hàng,6,6,21219975.0,15199832.0
2025-10-27,Gia dụng,TP HCM,Online,3,3,2336600.0,1686087.0
2025-10-27,Gia dụng,Đà Nẵng,Cửa hàng,4,4,7366800.0,5555156.0
2025-10-27,Gia dụng,Đà Nẵng,Online,4,4,5249000.0,3321913.0
2025-10-27,Mỹ phẩm,Cần Thơ,Cửa hàng,1,1,447000.0,338238.0
2025-10-27,Mỹ phẩm,Cần Thơ,Online,1,1,843600.0,650243.0
2025-10-27,Mỹ phẩm,Hà Nội,Cửa hàng,4,4,3445400.0,2471490.0
2025-10-27,Mỹ phẩm,Hải Phòng,Cửa hàng,6,6,6467150.0,4545701.0
2025-10-27,Mỹ phẩm,Hải Phòng,Online,3,3,1407000.0,964928.0
2025-10-27,Mỹ phẩm,TP HCM,Cửa hàng,4,4,2686800.0,1897367.0
2025-10-27,Mỹ phẩm,TP HCM,Online,1,1,1536150.0,973950.0
2025-10-27,Mỹ phẩm,Đà Nẵng,Online,1,1,852000.0,650600.0
2025-10-27,Sách,Cần Thơ,Cửa hàng,2,2,890500.0,582574.0
2025-10-27,Sách,Cần Thơ,Online,2,2,370600.0,261220.0
2025-10-27,Sách,Hà Nội,Cửa hàng,6,6,1902900.0,1443857.0
2025-10-27,Sách,Hà Nội,Online,2,2,304000.0,233537.0
2025-10-27,Sách,Hải Phòng,Cửa hàng,1,1,132000.0,86231.0
2025-10-27,Sách,Hải Phòng,Online,1,1,135000.0,108103.0
2025-10-27,Sách,TP HCM,Cửa hàng,1,1,133000.0,89273.0
2025-10-27,Sách,TP HCM,Online,3,3,640300.0,455852.0
2025-10-27,Sách,Đà Nẵng,Cửa hàng,2,2,285000.0,225587.0
2025-10-27,Sách,Đà Nẵng,Online,2,2,603400.0,437104.0
2025-10-27,Thời trang,Cần Thơ,Online,1,1,729000.0,558834.0
2025-10-27,Thời trang,Hà Nội,Cửa hàng,5,5,4976800.0,3553626.0
2025-10-27,Thời trang,Hà Nội,Online,6,6,8312100.0,6270318.0
2025-10-27,Thời trang,Hải Phòng,Cửa hàng,3,3,4367600.0,3109771.0
2025-10-27,Thời trang,Hải Phòng,Online,2,2,4098100.0,3078195.0
2025-10-27,Thời trang,TP HCM,Cửa hàng,4,4,5764400.0,4422985.0
2025-10-27,Thời trang,TP HCM,Online,5,5,8642700.0,5973723.0
2025-10-27,Thời trang,Đà Nẵng,Online,2,2,3608000.0,2796065.0
2025-10-27,Thực phẩm,Cần Thơ,Cửa hàng,3,3,1039000.0,785393.0
2025-10-27,Thực phẩm,Cần Thơ,Online,3,3,978200.0,740071.0
2025-10-27,Thực phẩm,Hà Nội,Cửa hàng,9,9,2692950.0,1930330.0
2025-10-27,Thực phẩm,Hà Nội,Online,11,11,3598600.0,2563434.0
2025-10-27,Thực phẩm,Hải Phòng,Cửa hàng,4,4,1283550.0,930714.0
2025-10-27,Thực phẩm,Hải Phòng,Online,3,3,863400.0,635117.0
2025-10-27,Thực phẩm,TP HCM,Cửa hàng,8,8,4015582.0,2849638.0
2025-10-27,Thực phẩm,TP HCM,Online,3,3,1552000.0,1049035.0
2025-10-27,Thực phẩm,Đà Nẵng,Cửa hàng,5,5,1136850.0,769525.0
2025-10-27,Thực phẩm,Đà Nẵng,Online,2,2,551000.0,365664.0
2025-10-27,Điện tử,Cần Thơ,Cửa hàng,2,2,1893000.0,1538639.0
2025-10-27,Điện tử,Cần Thơ,Online,3,3,7658900.0,6331594.0
2025-10-27,Điện tử,Hà Nội,Cửa hàng,6,6,14762500.0,10888312.0
2025-10-27,Điện tử,Hà Nội,Online,4,4,9233000.0,7137765.0
2025-10-27,Điện tử,Hải Phòng,Cửa hàng,1,1,3146400.0,2444570.0
2025-10-27,Điện tử,Hải Phòng,Online,1,1,914850.0,662150.0
2025-10-27,Điện tử,TP HCM,Cửa hàng,7,7,23299504.0,16647004.0
2025-10-27,Điện tử,TP HCM,Online,6,6,15489600.0,11024463.0
2025-10-27,Điện tử,Đà Nẵng,Cửa hàng,3,3,8881900.0,6530875.0
2025-10-27,Điện tử,Đà Nẵng,Online,3,3,3452000.0,2543200.0
2025-10-28,Gia dụng,Cần Thơ,Cửa hàng,3,3,6872200.0,5302017.0
2025-10-28,Gia dụng,Hà Nội,Cửa hàng,4,4,4975550.0,3689619.0
2025-10-28,Gia dụng,Hà Nội,Online,5,5,7420550.0,5246812.0
2025-10-28,Gia dụng,Hải Phòng,Cửa hàng,3,3,3893000.0,3103116.0
2025-10-28,Gia dụng,Hải Phòng,Online,3,3,5879000.0,4143235.0
2025-10-28,Gia dụng,TP HCM,Cửa hàng,3,3,3325300.0,2316370.0
2025-10-28,Gia dụng,TP HCM,Online,3,3,7745050.0,5745409.0
2025-10-28,Gia dụng,Đà Nẵng,Cửa hàng,3,3,7065000.0,4923927.0
2025-10-28,Gia dụng,Đà Nẵng,Online,2,2,5652000.0,4021620.0
2025-10-28,Mỹ phẩm,Cần Thơ,Cửa hàng,4,4,3577700.0,2543599.0
2025-10-28,Mỹ phẩm,Cần Thơ,Online,1,1,884000.0,671490.0
2025-10-28,Mỹ phẩm,Hà Nội,Cửa hàng,2,2,9735675.0,6848445.0
2025-10-28,Mỹ phẩm,Hải Phòng,Online,1,1,401850.0,290234.0
2025-10-28,Mỹ phẩm,TP HCM,Cửa hàng,6,6,4507200.0,3394050.0
2025-10-28,Mỹ phẩm,TP HCM,Online,4,4,1906300.0,1288337.0
2025-10-28,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,988000.0,723940.0
2025-10-28,Sách,Cần Thơ,Online,2,2,300000.0,229606.0
2025-10-28,Sách,Hà Nội,Cửa hàng,2,2,2875151.0,2020091.0
2025-10-28,Sách,Hà Nội,Online,4,4,1194000.0,865572.0
2025-10-28,Sách,Hải Phòng,Cửa hàng,2,2,427000.0,322045.0
2025-10-28,Sách,Hải Phòng,Online,2,2,628400.0,460105.0
2025-10-28,Sách,TP HCM,Cửa hàng,4,4,585750.0,430927.0
2025-10-28,Sách,TP HCM,Online,2,2,325000.0,264945.0
2025-10-28,Thời trang,Cần Thơ,Cửa hàng,1,1,781000.0,634682.0
2025-10-28,Thời trang,Cần Thơ,Online,1,1,2508000.0,1813367.0
2025-10-28,Thời trang,Hà Nội,Cửa hàng,1,1,823000.0,673337.0
2025-10-28,Thời trang,Hà Nội,Online,3,3,3645000.0,2488183.0
2025-10-28,Thời trang,Hải Phòng,Cửa hàng,1,1,812250.0,619563.0
2025-10-28,Thời trang,Hải Phòng,Online,1,1,801000.0,579150.0
2025-10-28,Thời trang,TP HCM,Cửa hàng,5,5,5876550.0,4144284.0
2025-10-28,Thời trang,TP HCM,Online,5,5,4343200.0,3024977.0
2025-10-28,Thời trang,Đà Nẵng,Cửa hàng,5,5,5322150.0,3424649.0
2025-10-28,Thời trang,Đà Nẵng,Online,1,1,1327700.0,1052392.0
2025-10-28,Thực phẩm,Cần Thơ,Cửa hàng,2,2,554200.0,395946.0
2025-10-28,Thực phẩm,Cần Thơ,Online,9,9,2834400.0,2137710.0
2025-10-28,Thực phẩm,Hà Nội,Cửa hàng,8,8,1548650.0,1097288.0
2025-10-28,Thực phẩm,Hà Nội,Online,8,8,1924650.0,1476462.0
2025-10-28,Thực phẩm,Hải Phòng,Cửa hàng,5,5,1478000.0,1049291.0
2025-10-28,Thực phẩm,Hải Phòng,Online,1,1,173400.0,136472.0
2025-10-28,Thực phẩm,TP HCM,Cửa hàng,12,12,3073450.0,2242622.0
2025-10-28,Thực phẩm,TP HCM,Online,5,5,979000.0,718872.0
2025-10-28,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,917000.0,645905.0
2025-10-28,Thực phẩm,Đà Nẵng,Online,3,3,1224200.0,858161.0
2025-10-28,Điện tử,Cần Thơ,Cửa hàng,7,7,11520000.0,7910824.0
2025-10-28,Điện tử,Hà Nội,Cửa hàng,9,9,15030250.0,10476976.0
2025-10-28,Điện tử,Hà Nội,Online,1,1,2340000.0,1839273.0
2025-10-28,Điện tử,Hải Phòng,Cửa hàng,5,5,8016350.0,6038658.0
2025-10-28,Điện tử,Hải Phòng,Online,3,3,3029400.0,2260569.0
2025-10-28,Điện tử,TP HCM,Cửa hàng,9,9,16642200.0,11979240.0
2025-10-28,Điện tử,TP HCM,Online,4,4,6207000.0,4346642.0
2025-10-28,Điện tử,Đà Nẵng,Cửa hàng,4,4,8720900.0,5934957.0
2025-10-28,Điện tử,Đà Nẵng,Online,3,3,5865300.0,3950318.0
2025-10-29,Gia dụng,Cần Thơ,Cửa hàng,2,2,3710000.0,2511947.0
2025-10-29,Gia dụng,Cần Thơ,Online,1,1,2428200.0,1751184.0
2025-10-29,Gia dụng,Hà Nội,Cửa hàng,2,2,4068000.0,2700066.0
2025-10-29,Gia dụng,Hà Nội,Online,3,3,3038900.0,2133080.0
2025-10-29,Gia dụng,Hải Phòng,Online,4,4,4020600.0,3091896.0
2025-10-29,Gia dụng,TP HCM,Cửa hàng,9,9,13746750.0,10188041.0
2025-10-29,Gia dụng,TP HCM,Online,1,1,2570400.0,1853737.0
2025-10-29,Gia dụng,Đà Nẵng,Cửa hàng,3,3,6767000.0,5299324.0
2025-10-29,Gia dụng,Đà Nẵng,Online,1,1,4025000.0,3084438.0
2025-10-29,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,863200.0,630185.0
2025-10-29,Mỹ phẩm,Cần Thơ,Online,1,1,792200.0,665192.0
2025-10-29,Mỹ phẩm,Hà Nội,Cửa hàng,1,1,1494000.0,957728.0
2025-10-29,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,448000.0,354394.0
2025-10-29,Mỹ phẩm,Hải Phòng,Online,1,1,453000.0,310183.0
2025-10-29,Mỹ phẩm,TP HCM,Cửa hàng,3,3,1829200.0,1495423.0
2025-10-29,Mỹ phẩm,TP HCM,Online,3,3,2540500.0,1907631.0
2025-10-29,Mỹ phẩm,Đà Nẵng,Cửa hàng,2,2,1347800.0,980199.0
2025-10-29,Sách,Cần Thơ,Cửa hàng,2,2,279300.0,181988.0
2025-10-29,Sách,Hà Nội,Cửa hàng,3,3,961000.0,594845.0
2025-10-29,Sách,Hà Nội,Online,2,2,363600.0,245402.0
2025-10-29,Sách,Hải Phòng,Cửa hàng,2,2,276150.0,204690.0
2025-10-29,Sách,Hải Phòng,Online,2,2,815000.0,663082.0
2025-10-29,Sách,TP HCM,Cửa hàng,4,4,791000.0,614782.0
2025-10-29,Sách,TP HCM,Online,6,6,3490850.0,2534154.0
2025-10-29,Sách,Đà Nẵng,Cửa hàng,4,4,708900.0,486429.0
2025-10-29,Sách,Đà Nẵng,Online,1,1,128700.0,93231.0
2025-10-29,Thời trang,Cần Thơ,Cửa hàng,4,4,2901550.0,2056939.0
2025-10-29,Thời trang,Hà Nội,Cửa hàng,6,6,7685950.0,5458286.0
2025-10-29,Thời trang,Hà Nội,Online,3,3,4639600.0,3082914.0
2025-10-29,Thời trang,Hải Phòng,Cửa hàng,2,2,2364050.0,1828463.0
2025-10-29,Thời trang,Hải Phòng,Online,1,1,850000.0,705445.0
2025-10-29,Thời trang,TP HCM,Cửa hàng,1,1,1720000.0,1212134.0
2025-10-29,Thời trang,TP HCM,Online,6,6,19480268.0,14151377.0
2025-10-29,Thời trang,Đà Nẵng,Cửa hàng,1,1,693000.0,452658.0
2025-10-29,Thực phẩm,Cần Thơ,Cửa hàng,4,4,1823500.0,1333211.0
2025-10-29,Thực phẩm,Cần Thơ,Online,3,3,988000.0,717971.0
2025-10-29,Thực phẩm,Hà Nội,Cửa hàng,6,6,1426150.0,1124903.0
2025-10-29,Thực phẩm,Hà Nội,Online,9,9,3119400.0,2208238.0
2025-10-29,Thực phẩm,Hải Phòng,Cửa hàng,5,5,1701350.0,1339512.0
2025-10-29,Thực phẩm,Hải Phòng,Online,3,3,1418300.0,1064017.0
2025-10-29,Thực phẩm,TP HCM,Cửa hàng,10,10,2765900.0,2017346.0
2025-10-29,Thực phẩm,TP HCM,Online,12,12,4270650.0,3086322.0
2025-10-29,Thực phẩm,Đà Nẵng,Cửa hàng,7,7,1914450.0,1433944.0
2025-10-29,Thực phẩm,Đà Nẵng,Online,2,2,739000.0,491507.0
2025-10-29,Điện tử,Cần Thơ,Cửa hàng,3,3,3410400.0,2264597.0
2025-10-29,Điện tử,Cần Thơ,Online,3,3,5651000.0,3876136.0
2025-10-29,Điện tử,Hà Nội,Cửa hàng,2,2,4054350.0,3203812.0
2025-10-29,Điện tử,Hà Nội,Online,6,6,12071800.0,8831892.0
2025-10-29,Điện tử,Hải Phòng,Cửa hàng,5,5,5998000.0,4215234.0
2025-10-29,Điện tử,Hải Phòng,Online,5,5,8988400.0,6369239.0
2025-10-29,Điện tử,TP HCM,Cửa hàng,6,6,9082850.0,6237690.0
2025-10-29,Điện tử,TP HCM,Online,8,8,15958650.0,12364317.0
2025-10-29,Điện tử,Đà Nẵng,Cửa hàng,3,3,5362300.0,4236369.0
2025-10-29,Điện tử,Đà Nẵng,Online,1,1,2492000.0,2053274.0
2025-10-30,Gia dụng,Hà Nội,Cửa hàng,2,2,4159000.0,3372744.0
2025-10-30,Gia dụng,Hà Nội,Online,3,3,6878500.0,5397663.0
2025-10-30,Gia dụng,Hải Phòng,Cửa hàng,3,3,3847500.0,2510819.0
2025-10-30,Gia dụng,Hải Phòng,Online,1,1,769500.0,568480.0
2025-10-30,Gia dụng,TP HCM,Cửa hàng,7,7,8396700.0,6291991.0
2025-10-30,Gia dụng,TP HCM,Online,5,5,9785700.0,7175582.0
2025-10-30,Gia dụng,Đà Nẵng,Cửa hàng,3,3,4434400.0,3253271.0
2025-10-30,Gia dụng,Đà Nẵng,Online,2,2,1709000.0,1360839.0
2025-10-30,Mỹ phẩm,Hà Nội,Cửa hàng,3,3,3114800.0,2395548.0
2025-10-30,Mỹ phẩm,Hà Nội,Online,1,1,492100.0,395209.0
2025-10-30,Mỹ phẩm,Hải Phòng,Cửa hàng,3,3,1383350.0,920647.0
2025-10-30,Mỹ phẩm,Hải Phòng,Online,1,1,424000.0,352103.0
2025-10-30,Mỹ phẩm,TP HCM,Cửa hàng,5,5,4041750.0,2796070.0
2025-10-30,Mỹ phẩm,TP HCM,Online,5,5,4931000.0,3488509.0
